奥迪,北京通驰达汽车销售服务有限公司,朝阳区,北京,大兴区旧宫镇旧桥路,"12963337.890625,4808783.203125"
奥迪,北京泰和顺达汽车销售有限公司,朝阳区,北京,北京市丰台区草桥汇丰汽配城A区003,"12952531.25,4815308.59375"
奥迪,北京龙诚特奥汽车销售有限公司,朝阳区,北京,北京市朝阳区安立路8号,"12958559.7567301,4858760.38356749"
奥迪,北京冀通博汽车销售服务有限公司,朝阳区,北京,010-59799883 北京市 丰台区 樊羊路高立庄622号,"12947404.7427353,4812452.9280955"
奥迪,北京北汽恒通汽车销售有限公司,朝阳区,北京,北京市 昌平区 太平庄中路 108号,"12958684.5703125,4849773.4375"
奥迪,北京汇聚万车汽车销售有限公司,朝阳区,北京,北京市丰台区京周路赵辛店商业街,"12949453,4837238"
奥迪,北京新丰泰博奥汽车销售服务有限公司,朝阳区,北京,北京市顺义区杜杨北街与机场东路交叉口,"12982973,4852959"
奥迪,北京德奥达汽车销售有限公司,朝阳区,北京,北京市朝阳区北四环东路太阳宫十字口甲1号,"12963015.625,4835187.5"
奥迪,北京首汽腾迪汽车销售服务有限公司,朝阳区,北京,北京市海淀紫竹院南路甲5号,"12948084,4829001"
奥迪,北京安洋伟业汽车销售服务有限公司,朝阳区,北京,北京市大兴区黄村镇狼垡芦花路临52号（狼垡东桥北200米）,"12944686,4807141"
奥迪,北京正德永成汽车贸易服务有限公司,朝阳区,北京,昌平区回龙观欧德宝国际汽车城A区16-17号奥迪4S店,"12946593.75,4848660.15625"
奥迪,北京奥之旅汽车销售服务有限公司,朝阳区,北京,房山区京石高速闫村出口（京周路方向）澎湃汽车城内,"12924032,4797856"
奥迪,北京奥吉通汽车销售有限公司,朝阳区,北京,朝阳区朝阳北路甲45号,"12974511.88,4827264.13"
奥迪,北京百得利汽车贸易有限公司,朝阳区,北京,北京经济技术开发东环北路1号,"12969523.86,4810697.85"
奥迪,北京百得利国际商贸有限公司,朝阳区,北京,北京市海淀区西四环定慧北桥向西10米...,"12943503,4827899"
奥迪,北京寰宇恒通汽车有限公司,朝阳区,北京,北京市海淀区闵庄路11号,"12940778,4834242"
奥迪,北京天润汽车贸易服务有限公司,朝阳区,北京,海淀区学清路丙8号,"12952265.78,4839334.8"
奥迪,中汽力发奥迪展厅,朝阳区,北京,西城区三里河东路A7号,"12950855,4826457"
奥迪,北京运通博奥汽车销售服务有限公司,朝阳区,北京,北京市朝阳区东四环南路366号（小武基桥西南）,"12966401,4817199"
奥迪,北京兴奥晟通汽车销售服务有限公司,朝阳区,北京,北京市大兴区西红门镇中鼎路21-1号,"12950406,4792937"
奥迪,北京联拓奥通汽车贸易有限责任公司,朝阳区,北京,北京市朝阳区姚家园路东口甲一号东方基业汽车城1号展厅,"12970563,4829286"
奥迪,北京运通嘉奥汽车销售服务有限公司,朝阳区,北京,京承高速11号出口（昌金路出口）向东500米，运通京承国际汽车广场内,"12984261,4880067"
奥迪,北京东方华奥汽车销售服务有限公司,朝阳区,北京,北京市通州区梨园南街99号,"12989520,4821305"
奥迪,北京博瑞祥星,朝阳区,北京,北京市朝阳区西大望路20号,"12965659,4823229"
奥迪,重庆万家雅迪汽车销售服务有限公司,北碚区,重庆,重庆市沙坪坝区凤天大道（汽车检测站对面）,"11849933,3421893"
奥迪,重庆龙华实业集团龙奥汽车销售服务有限公司,北碚区,重庆,重庆市渝中区经纬大道777号（高九路虎头岩转盘）,"11855541,3424467"
奥迪,重庆万家雅迪汽车销售服务有限公司,巴南区,重庆,重庆市沙坪坝区凤天大道（汽车检测站对面）,"11849933,3421893"
奥迪,重庆龙华实业集团龙奥汽车销售服务有限公司,巴南区,重庆,重庆市渝中区经纬大道777号（高九路虎头岩转盘）,"11855541,3424467"
奥迪,重庆龙华实业集团龙奥汽车销售服务有限公司,璧山区,重庆,重庆市渝中区经纬大道777号（高九路虎头岩转盘）,"11855541,3424467"
奥迪,重庆万家雅迪汽车销售服务有限公司,璧山区,重庆,重庆市沙坪坝区凤天大道（汽车检测站对面）,"11849933,3421893"
奥迪,重庆万家雅迪汽车销售服务有限公司,长寿区,重庆,重庆市沙坪坝区凤天大道（汽车检测站对面）,"11849933,3421893"
奥迪,重庆龙华实业集团龙奥汽车销售服务有限公司,长寿区,重庆,重庆市渝中区经纬大道777号（高九路虎头岩转盘）,"11855541,3424467"
奥迪,重庆万家雅迪汽车销售服务有限公司,城口县,重庆,重庆市沙坪坝区凤天大道（汽车检测站对面）,"11849933,3421893"
奥迪,重庆龙华实业集团龙奥汽车销售服务有限公司,城口县,重庆,重庆市渝中区经纬大道777号（高九路虎头岩转盘）,"11855541,3424467"
奥迪,重庆龙华实业集团龙奥汽车销售服务有限公司,大渡口区,重庆,重庆市渝中区经纬大道777号（高九路虎头岩转盘）,"11855541,3424467"
奥迪,重庆万家雅迪汽车销售服务有限公司,大渡口区,重庆,重庆市沙坪坝区凤天大道（汽车检测站对面）,"11849933,3421893"
奥迪,重庆万家雅迪汽车销售服务有限公司,大足区,重庆,重庆市沙坪坝区凤天大道（汽车检测站对面）,"11849933,3421893"
奥迪,重庆龙华实业集团龙奥汽车销售服务有限公司,大足区,重庆,重庆市渝中区经纬大道777号（高九路虎头岩转盘）,"11855541,3424467"
奥迪,重庆龙华实业集团龙奥汽车销售服务有限公司,垫江县,重庆,重庆市渝中区经纬大道777号（高九路虎头岩转盘）,"11855541,3424467"
奥迪,重庆万家雅迪汽车销售服务有限公司,垫江县,重庆,重庆市沙坪坝区凤天大道（汽车检测站对面）,"11849933,3421893"
奥迪,重庆万家雅迪汽车销售服务有限公司,涪陵区,重庆,重庆市沙坪坝区凤天大道（汽车检测站对面）,"11849933,3421893"
奥迪,重庆龙华实业集团龙奥汽车销售服务有限公司,涪陵区,重庆,重庆市渝中区经纬大道777号（高九路虎头岩转盘）,"11855541,3424467"
奥迪,重庆龙华实业集团龙奥汽车销售服务有限公司,丰都县,重庆,重庆市渝中区经纬大道777号（高九路虎头岩转盘）,"11855541,3424467"
奥迪,重庆万家雅迪汽车销售服务有限公司,丰都县,重庆,重庆市沙坪坝区凤天大道（汽车检测站对面）,"11849933,3421893"
奥迪,重庆万家雅迪汽车销售服务有限公司,奉节县,重庆,重庆市沙坪坝区凤天大道（汽车检测站对面）,"11849933,3421893"
奥迪,重庆龙华实业集团龙奥汽车销售服务有限公司,奉节县,重庆,重庆市渝中区经纬大道777号（高九路虎头岩转盘）,"11855541,3424467"
奥迪,重庆万家雅迪汽车销售服务有限公司,合川区,重庆,重庆市沙坪坝区凤天大道（汽车检测站对面）,"11849933,3421893"
奥迪,重庆龙华实业集团龙奥汽车销售服务有限公司,合川区,重庆,重庆市渝中区经纬大道777号（高九路虎头岩转盘）,"11855541,3424467"
奥迪,重庆万家雅迪汽车销售服务有限公司,江北区,重庆,重庆市沙坪坝区凤天大道（汽车检测站对面）,"11849933,3421893"
奥迪,重庆龙华实业集团龙奥汽车销售服务有限公司,江北区,重庆,重庆市渝中区经纬大道777号（高九路虎头岩转盘）,"11855541,3424467"
奥迪,重庆万家雅迪汽车销售服务有限公司,九龙坡区,重庆,重庆市沙坪坝区凤天大道（汽车检测站对面）,"11849933,3421893"
奥迪,重庆龙华实业集团龙奥汽车销售服务有限公司,九龙坡区,重庆,重庆市渝中区经纬大道777号（高九路虎头岩转盘）,"11855541,3424467"
奥迪,重庆龙华实业集团龙奥汽车销售服务有限公司,江津区,重庆,重庆市渝中区经纬大道777号（高九路虎头岩转盘）,"11855541,3424467"
奥迪,重庆万家雅迪汽车销售服务有限公司,江津区,重庆,重庆市沙坪坝区凤天大道（汽车检测站对面）,"11849933,3421893"
奥迪,重庆龙华实业集团龙奥汽车销售服务有限公司,开县,重庆,重庆市渝中区经纬大道777号（高九路虎头岩转盘）,"11855541,3424467"
奥迪,重庆万家雅迪汽车销售服务有限公司,开县,重庆,重庆市沙坪坝区凤天大道（汽车检测站对面）,"11849933,3421893"
奥迪,重庆龙华实业集团龙奥汽车销售服务有限公司,梁平县,重庆,重庆市渝中区经纬大道777号（高九路虎头岩转盘）,"11855541,3424467"
奥迪,重庆万家雅迪汽车销售服务有限公司,梁平县,重庆,重庆市沙坪坝区凤天大道（汽车检测站对面）,"11849933,3421893"
奥迪,重庆万家雅迪汽车销售服务有限公司,南岸区,重庆,重庆市沙坪坝区凤天大道（汽车检测站对面）,"11849933,3421893"
奥迪,重庆龙华实业集团龙奥汽车销售服务有限公司,南岸区,重庆,重庆市渝中区经纬大道777号（高九路虎头岩转盘）,"11855541,3424467"
奥迪,重庆龙华实业集团龙奥汽车销售服务有限公司,南川区,重庆,重庆市渝中区经纬大道777号（高九路虎头岩转盘）,"11855541,3424467"
奥迪,重庆万家雅迪汽车销售服务有限公司,南川区,重庆,重庆市沙坪坝区凤天大道（汽车检测站对面）,"11849933,3421893"
奥迪,重庆万家雅迪汽车销售服务有限公司,彭水苗族土家族自治县,重庆,重庆市沙坪坝区凤天大道（汽车检测站对面）,"11849933,3421893"
奥迪,重庆龙华实业集团龙奥汽车销售服务有限公司,彭水苗族土家族自治县,重庆,重庆市渝中区经纬大道777号（高九路虎头岩转盘）,"11855541,3424467"
奥迪,重庆万家雅迪汽车销售服务有限公司,黔江区,重庆,重庆市沙坪坝区凤天大道（汽车检测站对面）,"11849933,3421893"
奥迪,重庆龙华实业集团龙奥汽车销售服务有限公司,黔江区,重庆,重庆市渝中区经纬大道777号（高九路虎头岩转盘）,"11855541,3424467"
奥迪,重庆龙华实业集团龙奥汽车销售服务有限公司,荣昌县,重庆,重庆市渝中区经纬大道777号（高九路虎头岩转盘）,"11855541,3424467"
奥迪,重庆万家雅迪汽车销售服务有限公司,荣昌县,重庆,重庆市沙坪坝区凤天大道（汽车检测站对面）,"11849933,3421893"
奥迪,重庆龙华实业集团龙奥汽车销售服务有限公司,沙坪坝区,重庆,重庆市渝中区经纬大道777号（高九路虎头岩转盘）,"11855541,3424467"
奥迪,重庆万家雅迪汽车销售服务有限公司,沙坪坝区,重庆,重庆市沙坪坝区凤天大道（汽车检测站对面）,"11849933,3421893"
奥迪,重庆龙华实业集团龙奥汽车销售服务有限公司,石柱土家族自治县,重庆,重庆市渝中区经纬大道777号（高九路虎头岩转盘）,"11855541,3424467"
奥迪,重庆万家雅迪汽车销售服务有限公司,石柱土家族自治县,重庆,重庆市沙坪坝区凤天大道（汽车检测站对面）,"11849933,3421893"
奥迪,重庆万家雅迪汽车销售服务有限公司,铜梁区,重庆,重庆市沙坪坝区凤天大道（汽车检测站对面）,"11849933,3421893"
奥迪,重庆龙华实业集团龙奥汽车销售服务有限公司,铜梁区,重庆,重庆市渝中区经纬大道777号（高九路虎头岩转盘）,"11855541,3424467"
奥迪,重庆龙华实业集团龙奥汽车销售服务有限公司,潼南县,重庆,重庆市渝中区经纬大道777号（高九路虎头岩转盘）,"11855541,3424467"
奥迪,重庆万家雅迪汽车销售服务有限公司,潼南县,重庆,重庆市沙坪坝区凤天大道（汽车检测站对面）,"11849933,3421893"
奥迪,重庆龙华实业集团龙奥汽车销售服务有限公司,万州区,重庆,重庆市渝中区经纬大道777号（高九路虎头岩转盘）,"11855541,3424467"
奥迪,重庆万家雅迪汽车销售服务有限公司,万州区,重庆,重庆市沙坪坝区凤天大道（汽车检测站对面）,"11849933,3421893"
奥迪,重庆龙华实业集团龙奥汽车销售服务有限公司,武隆县,重庆,重庆市渝中区经纬大道777号（高九路虎头岩转盘）,"11855541,3424467"
奥迪,重庆万家雅迪汽车销售服务有限公司,武隆县,重庆,重庆市沙坪坝区凤天大道（汽车检测站对面）,"11849933,3421893"
奥迪,重庆龙华实业集团龙奥汽车销售服务有限公司,巫山县,重庆,重庆市渝中区经纬大道777号（高九路虎头岩转盘）,"11855541,3424467"
奥迪,重庆万家雅迪汽车销售服务有限公司,巫山县,重庆,重庆市沙坪坝区凤天大道（汽车检测站对面）,"11849933,3421893"
奥迪,重庆万家雅迪汽车销售服务有限公司,巫溪县,重庆,重庆市沙坪坝区凤天大道（汽车检测站对面）,"11849933,3421893"
奥迪,重庆龙华实业集团龙奥汽车销售服务有限公司,巫溪县,重庆,重庆市渝中区经纬大道777号（高九路虎头岩转盘）,"11855541,3424467"
奥迪,重庆万家雅迪汽车销售服务有限公司,秀山土家族苗族自治县,重庆,重庆市沙坪坝区凤天大道（汽车检测站对面）,"11849933,3421893"
奥迪,重庆龙华实业集团龙奥汽车销售服务有限公司,秀山土家族苗族自治县,重庆,重庆市渝中区经纬大道777号（高九路虎头岩转盘）,"11855541,3424467"
奥迪,重庆龙华实业集团龙奥汽车销售服务有限公司,渝中区,重庆,重庆市渝中区经纬大道777号（高九路虎头岩转盘）,"11855541,3424467"
奥迪,重庆万家雅迪汽车销售服务有限公司,渝中区,重庆,重庆市沙坪坝区凤天大道（汽车检测站对面）,"11849933,3421893"
奥迪,重庆龙华实业集团龙奥汽车销售服务有限公司,渝北区,重庆,重庆市渝中区经纬大道777号（高九路虎头岩转盘）,"11855541,3424467"
奥迪,重庆万家雅迪汽车销售服务有限公司,渝北区,重庆,重庆市沙坪坝区凤天大道（汽车检测站对面）,"11849933,3421893"
奥迪,重庆万家雅迪汽车销售服务有限公司,永川区,重庆,重庆市沙坪坝区凤天大道（汽车检测站对面）,"11849933,3421893"
奥迪,重庆龙华实业集团龙奥汽车销售服务有限公司,永川区,重庆,重庆市渝中区经纬大道777号（高九路虎头岩转盘）,"11855541,3424467"
奥迪,重庆万家雅迪汽车销售服务有限公司,云阳县,重庆,重庆市沙坪坝区凤天大道（汽车检测站对面）,"11849933,3421893"
奥迪,重庆龙华实业集团龙奥汽车销售服务有限公司,云阳县,重庆,重庆市渝中区经纬大道777号（高九路虎头岩转盘）,"11855541,3424467"
奥迪,重庆万家雅迪汽车销售服务有限公司,酉阳土家族苗族自治县,重庆,重庆市沙坪坝区凤天大道（汽车检测站对面）,"11849933,3421893"
奥迪,重庆龙华实业集团龙奥汽车销售服务有限公司,酉阳土家族苗族自治县,重庆,重庆市渝中区经纬大道777号（高九路虎头岩转盘）,"11855541,3424467"
奥迪,重庆龙华实业集团龙奥汽车销售服务有限公司,忠县,重庆,重庆市渝中区经纬大道777号（高九路虎头岩转盘）,"11855541,3424467"
奥迪,重庆万家雅迪汽车销售服务有限公司,忠县,重庆,重庆市沙坪坝区凤天大道（汽车检测站对面）,"11849933,3421893"
奥迪,福建原动力汽车销售服务有限公司,福州,福建省,福州市鼓楼区杨南街86号丽港大酒店对面（福屿天桥旁）,"13278189.453125,2990386.71875"
奥迪,福建华奥汽车有限公司,福州,福建省,福州市青口汽车城（兰圃高速出口处）,"13288561,2970437"
奥迪,龙岩市华奥汽车,龙岩,福建省,福建省龙岩市新罗区龙门镇物流大道322号,"13019172,2870110"
宝马,南平宝马,南平,福建省,建瓯市中国笋竹城C区5-3号,"13175244,3110261"
北汽幻速,南平市恒丰,南平,福建省,福建省南平市延平区滨江北路177号（轻...,"13154237,3061910"
本田,建瓯市恒丰汽车,南平,福建省,福建省建瓯市中国笋竹城商贸中心区C区-5-1号（高速公路出口200M处）,"13175205,3110129"
标致,南平佳宏,南平,福建省,福建省南平市延平区水溪口城市交通枢...,"13148473,3052792"
别克,南平佳利通,南平,福建省,福建省南平市延平区西芹镇水溪口城市交通枢纽中心园8号地块,"1.314902352012822E7,3052542.922250186"
宝骏,宁德驰达汽车销售服务有限公司,宁德,福建省,宁德市蕉城区宁川路俊杰良园西侧,"13306648,3060414"
宝马,宁德中宝汽车,宁德,福建省,宁德市东侨经济开发区万安东路9号,"1.3308995242732475E7,3059890.7073357413"
奔驰,宁德之星奔驰,宁德,福建省,福建省宁德市东侨区支提路1号,"13308384,3059342"
比亚迪,宁德市硕丰,宁德,福建省,宁德市蕉城区金涵国道路31号,"13304830,3065707"
标致,宁德佳宏东风标致,宁德,福建省,宁德市后岗环岛报恩寺往前100米东风标致4S店（师专后门斜对面）,"13307221,3059086"
别克,宁德别克,宁德,福建省,宁德市东侨经济开发区国宝路北侧,"1.3309017508401718E7,3059498.1272031106"
奔驰,莆田之星,莆田,福建省,莆田市荔城区西天尾镇龙山村洞湖口斜对面（福厦路100公里处）,"13252358,2915584"
本田,东风本田莆田,莆田,福建省,福建省莆田市涵江区滨海大道A1-A8,"1.3255309028653834E7,2915236.1510929815"
比亚迪,比亚迪莆田,莆田,福建省,福建莆田市涵江区埭里,"1.3255222585505765E7,2915287.8669004226"
标致,福建神威汽车,莆田,福建省,福建省莆田市城厢区胜利南街1666号,"13248105,2908940"
别克,莆田市中机中泰别克汽车销售有限公司,莆田,福建省,福建省莆田市涵江区白塘镇埭里村工业园区,"13255168,2915122"
奥迪,大长江奥通,泉州,福建省,晋江市新塘街道SM国际广场往石狮方向3km,"1.3201770687518634E7,2829749.7266177307"
奥迪,泉州盈众奥迪,泉州,福建省,泉州市经济技术开发区清濛园区迎宾大道888号奥迪展厅（泉三高速泉州南出口）,"1.3192787504795726E7,2846629.0512250084"
宝马,三明信达通宝,三明,福建省,三明市梅列区翁墩城市物流园,"1,3016982"
比亚迪,三明万通,三明,福建省,三明市闽中汽车城３号厅,"13096898,3015326"
标致,三明致胜嘉业,三明,福建省,福建省三明市高速北链接线（红绿灯直行300米）,"1.3096555561188871E7,3017379.537530825"
别克,三明鑫盈,三明,福建省,福建省三明市三元区大坂工业园区,"13087702,3009177"
别克,福建三明市路路通,三明,福建省,三明市梅列区乾龙新村232幢（闽中汽车城内）,"1.3095877934515895E7,3014109.75012351"
奥迪,厦门盈众至远汽车销售有限公司,厦门,福建省,厦门市湖里区高崎机场翔云三路136号,"13149520,2800050"
奥迪,漳州盈众致远汽车销售有限公司,漳州,福建省,龙文区龙文北路（龙文区政府向北2公里）,"13102955.59,2798074.91"
奥迪,漳州盈众致远,漳州,福建省,漳州市龙文区龙文北路,"13102955,2798074"
奥迪,潮州市南菱汽车销售服务有限公司,潮州,广东省,广东省潮州市潮安县铁铺镇铺埔村西枝埔片,"12996352,2692002"
奥迪,东莞市世奥汽车销售服务有限公司,东莞,广东省,南城区莞太路石鼓路段,"12656678.94,2612457.46"
奥迪,东莞市奥利汽车销售服务有限公司,东莞,广东省,虎门镇博涌社区S358省道旁（导航南国酒店正对面）,"12655036.7584554,2596686.27546802"
奥迪,东莞市奥利奥迪,东莞,广东省,东莞市虎门镇博涌社区社岗村S358省道旁,"12658763,2594991"
奥迪,东莞市东奥汽车服务有限公司,东莞,广东省,广东省东莞市寮步镇莞樟路塘唇段55号,"12674363,2617509"
奥迪,佛山市合辉汽车销售服务有限公司,佛山,广东省,佛山市南海区南海大道北桂和路段（跨铁路桥旁,"12594307.66,2626665.03"
奥迪,佛山市广物君奥汽车贸易有限公司,佛山,广东省,佛山市禅城区佛山大道中83号佛山（国...,"12589753,2616409"
奥迪,广东君奥汽车贸易有限公司,广州,广东省,荔湾区芳村龙溪大道488号；白云区机场路888号。,"12599706.7248885,2623439.63767114"
奥迪,广东中奥汽车销售服务有限公司,广州,广东省,白云区石井凰岗石丰路//分店：天河区中山大道中1240号,"12604286,2640730"
奥迪,广州市德迪汽车贸易有限公司,广州,广东省,广州市南沙区黄阁镇东泽一路1号101,"12633438,2593280"
奥迪,广州市锦龙汽车发展有限公司,广州,广东省,总店：天河区奥体路55号广州市锦龙汽车发展有限公司；分店：天河路89号皇家展厅；,"12614078,2631635"
奥迪,广州和泰同辉汽车销售服务有限公司,广州,广东省,广东广州市花都区镜湖大道29号,"12606483,2657710"
奥迪,广州通立德美汽车服务有限公司,广州,广东省,广东广州市白云区沙太路668号,"12615634,2636658"
奥迪,广州南菱奥申汽车有限公司,广州,广东省,广州市白云区新广花路石马路段136号,"12606701,2645536"
奥迪,广东锦泰汽车销售服务有限公司,广州,广东省,广州科学城光谱东路转新桂路500米处（新桂路南公交站旁）,"12590135,2610085"
奥迪,广东粤奥汽车销售服务有限公司,广州,广东省,广州市番禺区南村镇兴南大道268号（华南新城对面）,"12617237,2616805"
奥迪,广州市晨峰奥迪,广州,广东省,广州市海珠区新滘东路中1号（海珠湿地斜对面，蓝海大厦旁）,"12617061,2625334"
奥迪,广州兴迪汽车销售有限公司,广州,广东省,番禺区G105国道以东创源路（大夫山北门）,"12613437,2611633"
奥迪,惠州市南菱汽车销售服务有限公司,惠州,广东省,惠州市惠城区三栋数码工业园,"12740832,2612788"
宝骏,河源广发五菱宝骏4S店,河源,广东省,河源市源城区风光村石峡段老收费站旁,"12767608,2701406"
宝马,河源宝星宝马,河源,广东省,河源市源城区滨江大道中1号,"12768345,2702613"
北汽幻速,河源市北汽幻速翔达4S店,河源,广东省,河源市源城区南湖下围村河埔大道南东则,"12766488,2706867"
北汽绅宝,河源汇海,河源,广东省,河源市源城区河源大道北（桂山路口红绿灯往埔前方向100米）,"12767241,2700286"
本田,广汽本田汇源店,河源,广东省,河源市河源大道北350号（海关大楼对面）,"12766820,2707634"
比亚迪,河源市永发,河源,广东省,河源大道北白岭头火车桥过100米,"12767160,2708840"
别克,河源标远别克4S店,河源,广东省,河源市河源大道南246号,"12767547,2701824"
奥迪,江门合宏奥迪,江门,广东省,江门市新会区新会大道东8号,"12585824,2559737"
奥迪,揭阳鼎杰,揭阳,广东省,揭阳市揭东试验区3号路206国道旁,"12958080,2684458"
宝骏,茂名骏茂汽车,茂名,广东省,茂名市茂南开发区大岭仔居委对面(五菱4S店旁）,"1.2346357824090054E7,2451786.193148983"
北汽幻速,茂名庆茂,茂名,广东省,茂名市茂南开发区茂南大道28号一楼G2,"12347226,2451855"
北汽幻速,茂名北汽幻速,茂名,广东省,茂名市高水路南香路段京粤汽车城内,"1.2346566846067807E7,2451314.944988766"
本田,广本电白骏昇店,茂名,广东省,茂名市电白县三角圩那楼大转盘边（那...,"1.2357578697862437E7,2437774.870967695"
比亚迪,茂名比亚迪,茂名,广东省,茂名市茂南大道238号,"1.234518931164754E7,2457640.875414429"
标致,茂名标远标致,茂名,广东省,茂名市茂港区坡心镇排河村委会禾场坡...,"1.2351772973335406E7,2449545.1032144814"
宝骏,梅州兴隆达五菱,梅州,广东省,梅州市梅县程江镇槐岗村程江桥头,"12918401,2773097"
宝马,梅州中宝宝马,梅州,广东省,梅州市梅县扶大高新区广梅南路288号（...,"12919448,2770041"
北汽幻速,梅州润汉众泰,梅州,广东省,梅州市环市西路教子岌路段（城西职校...,"12924010,2772970"
奔驰,梅州骏荣奔驰,梅州,广东省,梅州市梅江区客天下F区,"12929792.96875,2767990.234375"
本田,俊诚东风本田,梅州,广东省,梅州市梅江区环市西路寨中（即市车管...,"12922537,2772801"
比亚迪,梅州鸿彤比亚迪,梅州,广东省,梅州市梅江区月梅路91号，嘉应大学西...,"12926634,2776841"
标致,宏成东风标致,梅州,广东省,梅州市环市西路车管所旁,"12922471,2772894"
别克,春天集团别克,梅州,广东省,梅州市205国道新县城牌坊旁,"12921131,2771194"
宝骏,清远市新华贵,清远,广东省,清远市新城东B28号区一号（横荷路口隧...,"1.2584808969772207E7,2694994.577033664"
宝马,清远粤宝汽车,清远,广东省,清远市清城区清远大桥北桥头东侧（旧城侧桥头）,"12579749.6117956,2700148.34466899"
北汽幻速,清远北汽幻速,清远,广东省,清诚区新诚东34井区36号之二广清大道...,"1.2585038626103865E7,2694564.1784692267"
北汽绅宝,清远华益,清远,广东省,广东省清远市新城B28号区（清远广清大道边内）,"12584773.4375,2695269.53125"
奔驰,清远星晖奔驰,清远,广东省,清远市广清大道·横荷百加（碧桂园入...,"1.2586174917763678E7,2692240.5451418143"
本田,清远驰程英德特约,清远,广东省,广东省英德市英城浈阳路义乌商贸城西侧商铺,"12624910,2757940"
本田,东风本田清远驰程,清远,广东省,清远市佛冈县石角镇科旺村106国道北侧众兴车城1-2号铺,"12638741,2719310"
比亚迪,清远友盈比亚迪,清远,广东省,清远市新城B28号区广清大道横荷路口（...,"1.2584863902281716E7,2694922.3522090525"
标致,圆展东风标致,清远,广东省,清远市清城区横荷街道办泰洋湖工业区...,"1.2580935498499643E7,2692807.1260004826"
别克,清远南菱源通,清远,广东省,清远市小市新城广清大道南菱汽车城（...,"1.258456238689407E7,2695752.8754074075"
宝骏,韶关市粤胜,韶关,广东省,韶关市浈江区韶南大道八公里,"1.2643233759959072E7,2824783.7212167755"
北汽幻速,韶关德鑫隆汽车,韶关,广东省,韶关市韶南大道南郊八公里,"12644187.8291672,2829653.43989107"
本田,韶关南菱富田,韶关,广东省,浈江区韶南大道南郊八公里东侧,"1.265349096475254E7,2837649.4690057337"
标致,宝利达标致,韶关,广东省,韶关市浈江区韶南大道六公里（森鑫公...,"1.2645175002735373E7,2834755.015523405"
别克,韶关荣和君驰,韶关,广东省,韶关市韶南大道八公里狐獠岭3号,"1.2643222055229269E7,2824659.150694887"
奥迪,深圳市鹏峰奥星汽车有限公司,深圳,广东省,宝安区宝民一路鹏峰奥迪总部（创业立交帝）,"12678638.28,2563403.16"
奥迪,深圳市晨峰奥迪4S店,深圳,广东省,深圳市福田区八卦二路与红岭路交汇处鹏峰汽车城,"12701533,2562697"
奥迪,广汇深圳市新奥汽车贸易有限公司,深圳,广东省,深圳市福田汽车站东南侧,"12691916.015625,2559261.71875"
奥迪,深圳奥泽奥迪,深圳,广东省,深圳市福田区梅林街道梅林42号,"12697312.98828125,2563738.76953125"
奥迪,深圳市增特汽车贸易有限公司,深圳,广东省,福田区福荣路12号，联系电话0755-83809880,"12695059.5703125,2557039.0625"
奥迪,深圳市锦龙汽车贸易有限公司,深圳,广东省,深圳市南山区前海湾港城路与振海路交界处,"12677527,2556454"
奥迪,深圳德迪奥迪,深圳,广东省,深圳市南山区招商街道蛇口港湾大道26号A2,"12949453,4837238"
奥迪,深圳奥德福田销售中心,深圳,广东省,深圳市福田区福华三路辛诚花园（卓越世纪中心东门对面）,"12697235,2559367"
奥迪,深圳市锦奥汽车贸易有限公司,深圳,广东省,天安展厅：龙岗黄阁路天安数码城二期B101,"12693481,2559559"
奥迪,深圳市宗正汽车贸易有限公司,深圳,广东省,深圳市南山区龙珠大道80号（西丽车管所北）,"12686885,2563439"
奥迪,深圳市佳鸿贸易发展有限公司,深圳,广东省,深圳市宝安西乡大道与金湾大道交汇处（大铲湾世界名车博览中心内）,"12674824,2564356"
奥迪,增特奥迪宝安店,深圳,广东省,深圳市宝安区西乡立交万骏大厦首层（...,"12949453,4837238"
奥迪,深圳市鹏峰奥星汽车有限公司,深圳,广东省,深圳市福田区福田汽车站旁,"12691772,2559469"
奥迪,深圳君奥奥迪,深圳,广东省,深圳市龙华新区民治民康路1号华南国际...,"12949453,4837238"
奥迪,深圳奥德,深圳,广东省,深圳市罗湖区延芳路口东益华鹏汽车交易广场E3,"12705666,2560648"
奥迪,汕头市宏祥物资有限公司,汕头,广东省,汕头市珠江路52号（珠江路与黄山路交界处）,"12995772,2660899"
丰田,汕尾中溢丰田,汕尾,广东省,汕尾市区海汕公路埔边工业区路段（岭峰集团对面）,"1.2842244949989785E7,2594651.756797019"
奔驰,阳江合礼奔驰,阳江,广东省,阳江市江城区建设一路2号嘉华尚城商场...,"12461738,2480089"
本田,阳江广宝田,阳江,广东省,广东省阳江市江城区金山路186号（352...,"12464627,2481867"
标致,阳江东风标致,阳江,广东省,阳江市江城区金山路186号（茂南加油站...,"1.2464738639505224E7,2481929.2559164804"
宝骏,云浮市金菱汽车有限公司,云浮,广东省,云浮市云城区324国道牧羊加油站往广州方向200米,"1.2474061235696645E7,2610157.3809934333"
宝马,云浮宝马4S店,云浮,广东省,云浮市云城区环市东路28号（即云浮市...,"1.2475064803574841E7,2609651.3063120274"
本田,云浮利生本田,云浮,广东省,云浮市云城区城北过境公路,"1.2472208385613894E7,2606851.260966012"
标致,铭智蓝狮标致,云浮,广东省,广东省云浮市罗定市素龙镇信令机场路...,"1.2423836017534252E7,2581859.8439684217"
