DealerId,DealerUrl,DealerCode,DealerName,Address1,Telephone,AsTel,Total,Eval,Longitude,Latitude,DealerEvaluateAnsesList
b60033ae-29e7-4a0b-b19a-4d74dd21d9eb,/province/guangdong/guangzhou/dealer/gzchyp,44A90,广汽丰田广州长和永平店,广州市白云区白云大道北1365号,020-36232222,020-3623222,133,4.34,113.309119,23.235115,"[{'DealerCode': '44A90', 'AnswerDesc': '值得信任', 'EvaluateTotal': '18'}, {'DealerCode': '44A90', 'AnswerDesc': '快速保养', 'EvaluateTotal': '16'}, {'DealerCode': '44A90', 'AnswerDesc': '细心周到', 'EvaluateTotal': '11'}]"
1e59fb94-1d15-4795-ae13-9b034c3e9432,/province/guangdong/guangzhou/dealer/rknc,44AA0,广汽丰田广州瑞凯南村店,广东省广州市番禺区南村镇兴南大道741-757号（草堂路段）,020-39950008,020-39950009,17,4.32,113.387972,23.016364,"[{'DealerCode': '44AA0', 'AnswerDesc': '', 'EvaluateTotal': ''}]"
be5564e7-9d95-434a-93d0-40b377be9825,/province/guangdong/guangzhou/dealer/gzyffc,44AB0,广汽丰田广州逸富芳村店,广州市荔湾区花地大道中228号,020-2233 2288,020-2233 2233,393,4.75,113.239263,23.079639,"[{'DealerCode': '44AB0', 'AnswerDesc': '值得信任', 'EvaluateTotal': '53'}, {'DealerCode': '44AB0', 'AnswerDesc': '细心周到', 'EvaluateTotal': '37'}, {'DealerCode': '44AB0', 'AnswerDesc': '快速保养', 'EvaluateTotal': '36'}]"
c123a590-8589-4762-afbf-92e7744a1741,/province/guangdong/guangzhou/dealer/gddcxxlsmyxg,44AC0,广汽丰田大昌行喜龙店,广州市南沙区黄阁镇市南大道129号101号,020-39033988,,326,4.45,113.526377,22.831043,"[{'DealerCode': '44AC0', 'AnswerDesc': '值得信任', 'EvaluateTotal': '41'}, {'DealerCode': '44AC0', 'AnswerDesc': '细心周到', 'EvaluateTotal': '36'}, {'DealerCode': '44AC0', 'AnswerDesc': '价格合理', 'EvaluateTotal': '18'}]"
0b6f0366-5d5e-44ff-bc7b-f0f7bb9ba5c7,/province/guangdong/jiangmen/dealer/jmztddh,44J10,广汽丰田江门宗通大都会店,江门市新会区新会大道东6号,0750-6169998,,398,4.60,,,"[{'DealerCode': '44J10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '80'}, {'DealerCode': '44J10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '55'}, {'DealerCode': '44J10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '32'}]"
c92281e5-cc28-4803-85f1-4bb41d1db4c2,/province/guangdong/jiangmen/dealer/hsztyy,44J11,广汽丰田鹤山宗通雅瑶分店,广东省江门市鹤山市雅瑶镇佛开高速陈山出口江沙路旁,0750-6169995,0750-6169995,,,,,"[{'DealerCode': '44J11', 'AnswerDesc': '', 'EvaluateTotal': ''}]"
3f6ac1f8-3559-4d22-84a6-ac92da876732,/province/guangdong/jiangmen/dealer/jmhzdjs,44J20,广汽丰田江门海之达江沙店,江门市蓬江区江沙路江沙收费站西侧,0750-3688999,,418,4.72,113.067441,22.650809,"[{'DealerCode': '44J20', 'AnswerDesc': '值得信任', 'EvaluateTotal': '54'}, {'DealerCode': '44J20', 'AnswerDesc': '技术专业', 'EvaluateTotal': '44'}, {'DealerCode': '44J20', 'AnswerDesc': '细心周到', 'EvaluateTotal': '32'}]"
8a0a7f32-641c-4706-b86b-d14d39db1912,/province/guangdong/jiangmen/dealer/tsyxlcd,44J30,广汽丰田台山邑兴朗诚店,台山市西湖路西湖外商投资示范区朗诚汽车城,0750-5557777,0750-5557757,9,3.39,,,"[{'DealerCode': '44J30', 'AnswerDesc': '', 'EvaluateTotal': ''}]"
81bbe413-ca47-4fbc-b7be-ee6a8ae24ca7,,44J40,开平市金俊汽车销售服务有限公司,,,,,,,,"[{'DealerCode': '44J40', 'AnswerDesc': '', 'EvaluateTotal': ''}]"
f9e2a337-b644-4e46-8f6e-506803e56608,,44J50,恩平市海之骏汽车销售服务有限公司,,,,,,,,"[{'DealerCode': '44J50', 'AnswerDesc': '', 'EvaluateTotal': ''}]"
74b340b7-6315-4bbb-ac0c-6392ade76d33,/province/guangdong/maoming/dealer/mmmxmn,44K10,广汽丰田茂名茂鑫茂南店,广东省茂名市茂南大道一路71号,0668-2818666,0668-2818666,1165,4.75,110.922238,21.638127,"[{'DealerCode': '44K10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '265'}, {'DealerCode': '44K10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '169'}, {'DealerCode': '44K10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '101'}]"
efdadd83-5db5-4bef-be09-613d150b652b,/province/guangdong/maoming/dealer/mmbyjnd,44K20,广汽丰田茂名宝盈金宁店,广东省茂名市高水路288号,0668-2626888,0668-2626999,1,5.00,110.952745,21.689815,"[{'DealerCode': '44K20', 'AnswerDesc': '', 'EvaluateTotal': ''}]"
5ce75af9-7a51-4a67-bef2-b4716f5477c1,/province/guangdong/qingyuan/dealer/qynlxc,44R10,广汽丰田清远南菱新城店,广东省清远市清城区新城B23号区(广清大道旁),0763-6899666,0763-6899666,650,4.65,113.059325,23.670954,"[{'DealerCode': '44R10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '141'}, {'DealerCode': '44R10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '66'}, {'DealerCode': '44R10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '57'}]"
bb232ba9-4d46-4e3c-9a95-bbd30153e3f0,http://dealer.autohome.com.cn/8135/#pvareaid=2113375,44F10,广汽丰田韶关荣晖韶南店,韶关市浈江区韶南大道七公里广汽丰田,0751-8291666,07518291666,169,4.69,113.587718,24.74321,"[{'DealerCode': '44F10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '16'}, {'DealerCode': '44F10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '10'}, {'DealerCode': '44F10', 'AnswerDesc': '快速保养', 'EvaluateTotal': '9'}]"
555d7bd6-5b34-43db-80a2-47494db55b03,/province/guangdong/yangjiang/dealer/yjyycn,44Q10,广汽丰田阳江溢源城南店,广东省阳江市江城区高凉路南侧,0662-2263888,0662-2228262,292,4.44,112.004328,21.850334,"[{'DealerCode': '44Q10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '42'}, {'DealerCode': '44Q10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '26'}, {'DealerCode': '44Q10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '21'}]"
e02e2d9e-007f-4683-9686-3b26db2b8ff5,/province/guangdong/yunfu/dealer/yfltyc,44W10,广汽丰田云浮利泰云城店,云浮市环市东路牧羊朱屋村与罗沙稔塘村交界处,0766-8751888,0766-8751888,605,4.60,112.070982,22.957964,"[{'DealerCode': '44W10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '108'}, {'DealerCode': '44W10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '76'}, {'DealerCode': '44W10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '60'}]"
fad907bd-50b7-43a3-b976-93aa1416d4ac,/province/guangdong/zhanjiang/dealer/zjjcrmb,44G10,广汽丰田湛江骏诚人民北店,湛江市赤坎区人民大道北46号,0759-3130123,0759-3130123,603,4.68,,,"[{'DealerCode': '44G10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '61'}, {'DealerCode': '44G10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '53'}, {'DealerCode': '44G10', 'AnswerDesc': '网络慢', 'EvaluateTotal': '30'}]"
a8832251-7a51-4fc5-904d-4e3fc6b63e1b,/province/guangdong/zhanjiang/dealer/hfht,44G20,广汽丰田湛江华富海田店,广东省湛江市赤坎区东盛路7号湛江海田国际车城商贸市场-s18,0759-3192999,0759-3192999,241,4.80,110.386525,21.305091,"[{'DealerCode': '44G20', 'AnswerDesc': '值得信任', 'EvaluateTotal': '42'}, {'DealerCode': '44G20', 'AnswerDesc': '细心周到', 'EvaluateTotal': '33'}, {'DealerCode': '44G20', 'AnswerDesc': '技术专业', 'EvaluateTotal': '5'}]"
1fa4186d-00ac-4388-affb-8b903fee0e5b,/province/guangdong/zhaoqing/dealer/zqsfdz,44H10,广汽丰田肇庆顺丰端州店,端州区321国道过境公路以南工商学院对面,0758-2706628,0758-2706628,647,4.76,112.495068,23.099693,"[{'DealerCode': '44H10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '102'}, {'DealerCode': '44H10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '74'}, {'DealerCode': '44H10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '30'}]"
485e1b22-8a51-4292-bdd7-d3ec6a6f3127,/province/guangdong/zhaoqing/dealer/zqdzsfdshf,44H11,广汽丰田肇庆端州顺丰店四会分店,,,,,,,,"[{'DealerCode': '44H11', 'AnswerDesc': '', 'EvaluateTotal': ''}]"
5ce70262-069b-4203-9c3c-8142bfd8e37a,/province/guangdong/zhongshan/dealer/zshtcj,44T10,广汽丰田中山合田长江店,中山市东区长江北路12-16号之二,0760-22220000,0760-22220000,749,4.70,113.430653,22.519551,"[{'DealerCode': '44T10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '94'}, {'DealerCode': '44T10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '73'}, {'DealerCode': '44T10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '70'}]"
8af117c6-8834-4667-b3de-e9e5bae8b250,/province/guangdong/zhongshan/dealer/zsqfsl,44T20,广汽丰田中山庆丰沙朗店,中山市西区彩虹大道172号之一,0760-88888818,0760-88888818,319,4.76,113.332406,22.5815,"[{'DealerCode': '44T20', 'AnswerDesc': '值得信任', 'EvaluateTotal': '82'}, {'DealerCode': '44T20', 'AnswerDesc': '技术专业', 'EvaluateTotal': '44'}, {'DealerCode': '44T20', 'AnswerDesc': '细心周到', 'EvaluateTotal': '21'}]"
4535e21f-d82a-41cd-b924-60e0ad458b6d,/province/guangdong/zhongshan/dealer/zshyjc,44T30,广汽丰田中山合盈菊城店,广东省中山市小榄镇菊城大道西（金寧汽车城内）,0760-22822000,0760-22822000,310,4.63,113.23131,22.652056,"[{'DealerCode': '44T30', 'AnswerDesc': '细心周到', 'EvaluateTotal': '55'}, {'DealerCode': '44T30', 'AnswerDesc': '值得信任', 'EvaluateTotal': '52'}, {'DealerCode': '44T30', 'AnswerDesc': '技术专业', 'EvaluateTotal': '26'}]"
ea122f51-ee3e-4ec3-ac4f-f97ba4e618d0,/province/guangdong/zhuhai/,44C10,广汽丰田珠海景田名车城店,珠海市香洲区（上冲国际名车城）华宇路99号,0756-8517777,0756-8517777,674,4.70,113.503488,22.293229,"[{'DealerCode': '44C10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '80'}, {'DealerCode': '44C10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '54'}, {'DealerCode': '44C10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '33'}]"
349db039-f6cf-48da-89e5-cf5063355eb1,/province/guangdong/chaozhou/dealer/czhjfy,44U10,广汽丰田潮州合记浮洋店,潮安县浮洋镇潮汕公路新丰路段东侧,0768-6800666,0768-6800999,312,4.61,116.6061,23.598483,"[{'DealerCode': '44U10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '56'}, {'DealerCode': '44U10', 'AnswerDesc': '快速保养', 'EvaluateTotal': '32'}, {'DealerCode': '44U10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '29'}]"
5eb2c023-bfc9-49b6-97cf-f3fbd6b69180,/province/guangdong/dongwan/dealer/dwhxnc,44S10,广汽丰田东莞合信南城店,东莞市南城区白马路段莞太大道与黄金路交叉路口,0769-22990000,0769-22990000,957,4.66,113.715587,22.9865,"[{'DealerCode': '44S10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '129'}, {'DealerCode': '44S10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '77'}, {'DealerCode': '44S10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '72'}]"
213d19e9-345e-45cc-8fe4-97843be25b75,/province/guangdong/dongwan/dealer/dwjmlb,44S20,广汽丰田东莞骏鸣寮步店,东莞市寮步镇香市路东莞国际汽车城A01-07号,0769-83030000,13711980026,635,4.73,113.85612,23.021429,"[{'DealerCode': '44S20', 'AnswerDesc': '值得信任', 'EvaluateTotal': '27'}, {'DealerCode': '44S20', 'AnswerDesc': '细心周到', 'EvaluateTotal': '15'}, {'DealerCode': '44S20', 'AnswerDesc': '快速保养', 'EvaluateTotal': '11'}]"
858e4c5f-e130-45e1-99ab-c63fdd0cf3a7,/province/guangdong/dongwan/dealer/dwyjhj,44S30,广汽丰田东莞永佳厚街店,广东省东莞市厚街镇溪头康乐南路段,0769-81633777,0769-81633777,676,4.76,113.658509,22.895967,"[{'DealerCode': '44S30', 'AnswerDesc': '值得信任', 'EvaluateTotal': '81'}, {'DealerCode': '44S30', 'AnswerDesc': '细心周到', 'EvaluateTotal': '60'}, {'DealerCode': '44S30', 'AnswerDesc': '技术专业', 'EvaluateTotal': '48'}]"
c2872053-1537-4b61-9f84-38e8b4bd3b52,/province/guangdong/dongwan/dealer/dwhhcp,44S40,广汽丰田东莞合禾常平店,东莞市常平镇金美环城路与常朗路交界东北侧,,0769-81085555,423,4.68,113.973652,22.966096,"[{'DealerCode': '44S40', 'AnswerDesc': '值得信任', 'EvaluateTotal': '67'}, {'DealerCode': '44S40', 'AnswerDesc': '技术专业', 'EvaluateTotal': '49'}, {'DealerCode': '44S40', 'AnswerDesc': '细心周到', 'EvaluateTotal': '35'}]"
1729cd32-2e62-45c7-b37c-f6949fde09e0,/province/guangdong/dongwan/dealer/dwdxtx,44S50,广汽丰田东莞东鑫塘厦店,广东省东莞市塘厦镇林村东深二路A10号,0769-82080777,0769-82090777,464,4.70,114.111438,22.851598,"[{'DealerCode': '44S50', 'AnswerDesc': '值得信任', 'EvaluateTotal': '21'}, {'DealerCode': '44S50', 'AnswerDesc': '技术专业', 'EvaluateTotal': '17'}, {'DealerCode': '44S50', 'AnswerDesc': '细心周到', 'EvaluateTotal': '13'}]"
e32e26a5-3c11-49e2-b7bd-fcc4e3253aba,/province/guangdong/dongwan/dealer/dwhmhm,44S60,广汽丰田东莞华美虎门店,广东省东莞市虎门镇大宁麒麟西路1号(虎门万科城对面),0769-85017926,0769-85017999,638,4.81,113.718246,22.819988,"[{'DealerCode': '44S60', 'AnswerDesc': '值得信任', 'EvaluateTotal': '52'}, {'DealerCode': '44S60', 'AnswerDesc': '技术专业', 'EvaluateTotal': '41'}, {'DealerCode': '44S60', 'AnswerDesc': '细心周到', 'EvaluateTotal': '34'}]"
5033556c-203c-48d4-81c7-a303aefe60d7,/province/guangdong/dongwan/dealer/dghywj,44S80,广汽丰田东莞合悦万江店,广东省东莞市万江区莞穗路谷涌路段莞穗立交桥旁,0769-22998555,0769-22998555,,,113.701719,23.070303,"[{'DealerCode': '44S80', 'AnswerDesc': '', 'EvaluateTotal': ''}]"
dbadd1bf-8336-4f44-bdbc-c71d2cb879f5,/province/guangdong/heyuan/dealer/hyhymz,44P10,广汽丰田河源汇源明珠店,河源市明珠开发区河埔大道西创业三路南,0762-3111910,0762-3111901,402,4.71,114.692611,23.701135,"[{'DealerCode': '44P10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '78'}, {'DealerCode': '44P10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '55'}, {'DealerCode': '44P10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '36'}]"
5ebe1056-2b3a-430d-8c81-f86426d2cf9b,/province/guangdong/huizhou/dealer/hzjfhc,44L10,广汽丰田惠州俊峰惠城店,惠州市河南岸下马庄三环路口（汽车大市场向南200米）,,,402,4.59,114.422944,23.064276,"[{'DealerCode': '44L10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '40'}, {'DealerCode': '44L10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '35'}, {'DealerCode': '44L10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '20'}]"
34238ca0-ef05-4290-af62-4161d679062d,/province/guangdong/huizhou/dealer/hzzthn,44L20,广汽丰田惠州志通惠南店,惠州市惠阳区淡水镇桥背惠南大道边（距建设局100米）,0752-3761198,,610,4.82,114.465977,22.827316,"[{'DealerCode': '44L20', 'AnswerDesc': '值得信任', 'EvaluateTotal': '86'}, {'DealerCode': '44L20', 'AnswerDesc': '技术专业', 'EvaluateTotal': '76'}, {'DealerCode': '44L20', 'AnswerDesc': '细心周到', 'EvaluateTotal': '55'}]"
5a9a8ca6-a210-4f41-a6a7-8a2209d658af,/province/guangdong/huizhou/dealer/hzjkjll,44L30,广汽丰田惠州佳凯金龙路店,惠州市惠城区江北金龙大道51号区（江北车管所往北1千米）,0752-5758888,,208,4.78,114.433777,23.163679,"[{'DealerCode': '44L30', 'AnswerDesc': '值得信任', 'EvaluateTotal': '11'}, {'DealerCode': '44L30', 'AnswerDesc': '技术专业', 'EvaluateTotal': '9'}, {'DealerCode': '44L30', 'AnswerDesc': '细心周到', 'EvaluateTotal': '8'}]"
db9b1cfa-e9a2-46de-9361-59fa34290153,http://dealer.autohome.com.cn/72355?sign=83A210A0F,44V10,广汽丰田揭阳恒福榕江店,广东省揭阳市揭东经济开发区206国道南侧,0663-3250208,0663-3250238,288,4.59,,,"[{'DealerCode': '44V10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '31'}, {'DealerCode': '44V10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '20'}, {'DealerCode': '44V10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '14'}]"
61a53f35-3eaa-40c4-8fd0-512783d29e39,/province/guangdong/meizhou/dealer/mzjcmj,44M10,广汽丰田梅州俊诚梅江店,广东省梅州市梅江区三角镇梅塘东路,0753-2331111,,213,4.82,116.117726,24.277472,"[{'DealerCode': '44M10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '25'}, {'DealerCode': '44M10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '24'}, {'DealerCode': '44M10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '19'}]"
1517731c-36ee-4996-9c6a-767c4c1b0318,/province/guangdong/shantou/dealer/sthzzj,44D10,广汽丰田合众长平店,汕头市长平路与泰山路交界往金叶岛方向,0754-88787866,0754-88787870,284,4.74,116.762702,23.368005,"[{'DealerCode': '44D10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '53'}, {'DealerCode': '44D10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '40'}, {'DealerCode': '44D10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '27'}]"
ee1b22b1-aa33-492e-b215-528e438f86f8,/province/guangdong/shantou/dealer/stjcgxq,44D20,广汽丰田汕头聚诚高新区店,汕头市高新区科技西路1号（黄河路与华山北路交界处）,0754-88468888,0754-88468888,247,4.59,116.724066,23.387846,"[{'DealerCode': '44D20', 'AnswerDesc': '值得信任', 'EvaluateTotal': '22'}, {'DealerCode': '44D20', 'AnswerDesc': '细心周到', 'EvaluateTotal': '16'}, {'DealerCode': '44D20', 'AnswerDesc': '技术专业', 'EvaluateTotal': '15'}]"
9d9ba82d-0af4-4ba9-a6a9-8ad5258d288c,/province/guangdong/shanwei/dealer/swylhsf,44B71,广汽丰田汕尾裕龙海汕分店,,,,,,,,"[{'DealerCode': '44B71', 'AnswerDesc': '', 'EvaluateTotal': ''}]"
3fd1a3e0-01a5-4238-80a7-a8b553c37ed4,/province/guangdong/shenzhen/dealer/szpfft,44B10,广汽丰田深圳鹏峰福田店,深圳市福田区福田汽车站南侧,0755-83578989,0755-83578989,866,4.65,114.023449,22.537394,"[{'DealerCode': '44B10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '152'}, {'DealerCode': '44B10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '95'}, {'DealerCode': '44B10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '70'}]"
25a868f6-f4e8-42e2-9294-fbd7986ae9be,/province/guangdong/shenzhen/dealer/szsyba,44B20,广汽丰田深圳深业宝安店,深圳市宝安区西乡街道前进二路104号,0755-27936666,0755-27936666,979,4.81,113.887857,22.598414,"[{'DealerCode': '44B20', 'AnswerDesc': '值得信任', 'EvaluateTotal': '139'}, {'DealerCode': '44B20', 'AnswerDesc': '技术专业', 'EvaluateTotal': '116'}, {'DealerCode': '44B20', 'AnswerDesc': '细心周到', 'EvaluateTotal': '47'}]"
d9a85dd7-b03d-490c-a9cf-b595c94ddcfb,/province/guangdong/shenzhen/dealer/szdxts,44B30,广汽丰田深圳大兴通商店,深圳市南山区宝安大道嘉进隆前海汽车城A01-1,0755-26460000,0755-26460000,786,4.73,113.914845,22.551293,"[{'DealerCode': '44B30', 'AnswerDesc': '值得信任', 'EvaluateTotal': '124'}, {'DealerCode': '44B30', 'AnswerDesc': '细心周到', 'EvaluateTotal': '87'}, {'DealerCode': '44B30', 'AnswerDesc': '技术专业', 'EvaluateTotal': '55'}]"
c647dd4e-8f5e-4ab1-9e3f-f35df70dce69,/province/guangdong/shenzhen/dealer/szzfns,44B40,广汽丰田深圳兆方南山店,深圳市南山区华侨城侨香西路兆方汽车广场北侧,0755-26755666,0755-26755666,1019,4.76,113.988151,22.557939,"[{'DealerCode': '44B40', 'AnswerDesc': '值得信任', 'EvaluateTotal': '133'}, {'DealerCode': '44B40', 'AnswerDesc': '技术专业', 'EvaluateTotal': '93'}, {'DealerCode': '44B40', 'AnswerDesc': '细心周到', 'EvaluateTotal': '75'}]"
e139d059-42ec-47b3-874e-a94f7fe98205,/province/guangdong/shenzhen/dealer/szqwyh,44B50,广汽丰田深圳企沃银湖店,深圳市罗湖区北环大道1016号,0755-82448888,13823689940,877,4.78,114.092323,22.577446,"[{'DealerCode': '44B50', 'AnswerDesc': '值得信任', 'EvaluateTotal': '156'}, {'DealerCode': '44B50', 'AnswerDesc': '细心周到', 'EvaluateTotal': '37'}, {'DealerCode': '44B50', 'AnswerDesc': '技术专业', 'EvaluateTotal': '31'}]"
fbcca0e6-3664-45b8-8052-8fc589f6f9f6,/province/guangdong/shenzhen/dealer/szydqhw,44B60,广汽丰田深圳易达龙华店,广东省深圳市龙华新区民治街道民康路1号龙华名车广场内（8号仓奥特莱斯相邻）,0755-23579913,13823689940,196,4.55,114.062257,22.623849,"[{'DealerCode': '44B60', 'AnswerDesc': '细心周到', 'EvaluateTotal': '16'}, {'DealerCode': '44B60', 'AnswerDesc': '技术专业', 'EvaluateTotal': '9'}, {'DealerCode': '44B60', 'AnswerDesc': '值得信任', 'EvaluateTotal': '8'}]"
e75d58e6-7136-4623-88ff-9e9be6c50814,/province/guangdong/shenzhen/dealer/szyllg,44B70,广汽丰田深圳裕龙龙岗店,深圳龙岗区横岗街道荷花路108号101（地铁龙岗线荷坳站B出口）,0755-28222222,0755-28222222,1698,4.92,114.232903,22.68019,"[{'DealerCode': '44B70', 'AnswerDesc': '细心周到', 'EvaluateTotal': '132'}, {'DealerCode': '44B70', 'AnswerDesc': '技术专业', 'EvaluateTotal': '100'}, {'DealerCode': '44B70', 'AnswerDesc': '值得信任', 'EvaluateTotal': '95'}]"
b3e4c605-257c-410c-8ba4-dd02d68e2f58,/province/guangdong/shenzhen/dealer/szsmclf,44B80,广汽丰田深圳深美昌罗芳店,深圳市罗湖区罗芳路108号江洲大厦1楼（新秀地铁A出口向南100米）,0755-25139988,0755-25139988,1010,4.81,114.154432,22.55249,"[{'DealerCode': '44B80', 'AnswerDesc': '值得信任', 'EvaluateTotal': '86'}, {'DealerCode': '44B80', 'AnswerDesc': '技术专业', 'EvaluateTotal': '64'}, {'DealerCode': '44B80', 'AnswerDesc': '细心周到', 'EvaluateTotal': '31'}]"
bfdd8095-3c60-4e5c-b89e-60602a5ef156,/province/guangdong/shenzhen/dealer/szdxdbd,44B90,广汽丰田深圳大兴大宝店,广东省深圳市宝安区新安街道创业二路195号厂房第二栋,0755-26465039,0755-66820000,278,4.75,113.919583,22.583828,"[{'DealerCode': '44B90', 'AnswerDesc': '', 'EvaluateTotal': ''}]"
26d2bf9d-18bf-4ed9-b46b-f441802b2f8b,/province/guangdong/shenzhen/dealer/szdxfy,44BB0,广汽丰田深圳大兴福永店,深圳市宝安区福永镇凤凰立交北侧1号,0755-27300733,13502823000,424,4.65,113.838304,22.701839,"[{'DealerCode': '44BB0', 'AnswerDesc': '值得信任', 'EvaluateTotal': '65'}, {'DealerCode': '44BB0', 'AnswerDesc': '细心周到', 'EvaluateTotal': '30'}, {'DealerCode': '44BB0', 'AnswerDesc': '技术专业', 'EvaluateTotal': '22'}]"
9cfd0344-18f8-4079-9348-8102dbfb2037,,45J10,贺州市均富汽车销售有限公司,,,,,,,,"[{'DealerCode': '45J10', 'AnswerDesc': '', 'EvaluateTotal': ''}]"
892f630a-6c98-4e7b-9e3a-36fedcdc0d02,/province/guangxi/beihai/dealer/wdgyy,45E10,广汽丰田北海沃达工业园店,北海市北海大道工业园区26号,3838688,3838122,220,4.83,109.197053,21.530368,"[{'DealerCode': '45E10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '19'}, {'DealerCode': '45E10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '15'}, {'DealerCode': '45E10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '15'}]"
02ee1ed4-1a4b-4ca0-8131-53fcc8fcbf00,/province/guangxi/guilin/dealer/glqwgb,45C10,广汽丰田桂林企沃桂北店,桂林市灵川县八里街八里七路6号,0773-2667666,,196,4.70,110.318878,25.359768,"[{'DealerCode': '45C10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '45'}, {'DealerCode': '45C10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '33'}, {'DealerCode': '45C10', 'AnswerDesc': '网络慢', 'EvaluateTotal': '17'}]"
899b1ac2-6536-481c-9ee3-e6240db49d98,/province/guangxi/liuzhou/dealer/lzhxxjl,45B10,广汽丰田柳州华翔西江路店,广西柳州市西江路80号,0772-3161222,0772-3161222,652,4.84,109.466816,7.161741,"[{'DealerCode': '45B10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '102'}, {'DealerCode': '45B10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '82'}, {'DealerCode': '45B10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '68'}]"
c9947192-7d28-4c34-a2e2-31ed7d937b20,/province/guangxi/liuzhou/dealer/bcslld,45B20,广汽丰田柳州北城胜利路店,柳州市柳北区胜利路柳北大润发旁,0772-2819933,0772-2819911,,,109.40902,24.369758,"[{'DealerCode': '45B20', 'AnswerDesc': '', 'EvaluateTotal': ''}]"
d1d65fd8-b7d7-4416-9b38-5dbdd119f1c3,/province/guangxi/nanning/dealer/nngygxq,45A10,广汽丰田南宁广缘高新区店,南宁市高新区科技园5号区秀厢科园路口（火炬大厦旁）,0771-3222118,0771-3222118,482,4.67,108.279698,22.861995,"[{'DealerCode': '45A10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '70'}, {'DealerCode': '45A10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '66'}, {'DealerCode': '45A10', 'AnswerDesc': '快速保养', 'EvaluateTotal': '64'}]"
88852e23-961a-4437-97d4-3e9085ea9696,/province/guangxi/nanning/dealer/nnxljn,45A20,广汽丰田南宁迅利江南店,南宁市白沙大道18-1号,0771-4889918,,636,4.68,,,"[{'DealerCode': '45A20', 'AnswerDesc': '值得信任', 'EvaluateTotal': '94'}, {'DealerCode': '45A20', 'AnswerDesc': '技术专业', 'EvaluateTotal': '75'}, {'DealerCode': '45A20', 'AnswerDesc': '细心周到', 'EvaluateTotal': '35'}]"
