address,cityId,cityName,dealerCode,dealerName,districtId,districtName,id,lat,lng,macId,macName,provinceId,provinceName,referred,regionalId,regionalName,tel,url,verson
山东省高密市夷安大道8888号,370700,潍坊市,SJ1436,高密广盛汽车销售服务有限公司,370785,高密市,178,36.436441,119.782981,135224,王猛,370000,山东省,高密广盛,7,七区,4008725434,gmgs,0
淄博市张店区山泉路146号,370300,淄博市,SJ1470,淄博安泰汽车销售服务有限公司,370303,张店区,220,36.7511436,118.0273783,135224,王猛,370000,山东省,淄博安泰,7,七区,4008900214,zbat,0
淄博市张店区309国道与滨博高速交叉路口南,370300,淄博市,SJ1471,淄博安特汽车销售服务有限公司,370303,张店区,222,36.78665,117.95128,135224,王猛,370000,山东省,淄博安特,7,七区,4008900213,zbatqc,0
淄博市张店区中心路285甲1号,370300,淄博市,SJ1472,淄博昌晨汽车销售有限公司,370303,张店区,224,36.8574330000,118.0807850000,135224,王猛,370000,山东省,淄博昌晨,7,七区,4008908726,zbcc,0
诸城市西外环路南段（东升国际物流城内）,370700,潍坊市,SJ1489,诸城润泽汽车销售服务有限公司,370782,诸城市,248,35.91158,119.63493,135224,王猛,370000,山东省,诸城润泽,7,七区,4008900272,zcrz,0
福建省福州市马尾区兴业东路29,350100,福州市,SJ2607,福建永达通诚汽车销售服务有限公司,350105,马尾区,1027,26.020349,119.427438,134401,齐亮,350000,福建省,福建永达通诚,5,五区,0591-83966789,fjydtc,0
福州市国宾大道源通东路钱隆城对面,350100,福州市,SJ2663,福建九龙美盛汽车销售有限公司,350121,闽侯县,593,26.082334,119.203827,134401,齐亮,350000,福建省,九龙美盛别克,5,五区,4008908797,jlms,0
福建省厦门市湖里区湖里大道28号联盛大厦一楼,350200,厦门市,SJ1867,厦门海翼泰成汽车服务有限公司,350206,湖里区,1134,24.511060,118.100490,134401,齐亮,350000,福建省,厦门海翼泰成,5,五区,4008908575,xmhytc,0
泉州市鲤城区江南电子园区元福北路1号,350500,泉州市,SJ2600,泉州海翼泰成汽车服务有限公司,1139,24.907450,118.532530,134401,齐亮,350000,福建省,泉州海翼泰成,5,五区,0595-28692869,qzhytc,0
福清市宏路宏扬广场内（宏路客运站沿324国道往福州方向1公里左侧）,350100,福州市,SJ2664,福建通德汽车销售服务有限公司,350181,福清市,637,25.727627,119.318635,134401,齐亮,350000,福建省,福清通德别克 4S店,5,五区,4008908829,fjtdbk,0
厦门市海沧区马青路889号慈济东宫旁,350200,厦门市,SJ1625,厦门建通汽车有限公司,350205,海沧区,934,24.494761,117.991352,134401,齐亮,350000,福建省,厦门建通汽车有限公司,5,五区,0592-6699000,xmjt,0
福建省漳州市芗城区金峰经济开发区漳华路与漳龙高速引路叉口,350600,漳州市,SJ1612,漳州建通汽车销售服务有限公司,350602,芗城区,937,24.588017,117.617566,134401,齐亮,350000,福建省,漳州建通,5,五区,0596-2805888,zzjt,0
厦门市湖里区万翔物流园区定损中心旁(别克专营店),350200,厦门市,SJ1607,厦门塞尔福金浩贸易有限公司,350206,湖里区,941,24.556249,118.134951,134401,齐亮,350000,福建省,厦门塞尔福,5,五区,0592-3217000,xmsef,0
泉州市南安柳美北路盈众汽车城2号展厅,350500,泉州市,SJ2665,泉州建通汽车销售服务有限公司,350502,鲤城区,713,24.991895,118.402469,134401,齐亮,350000,福建省,泉州建通,5,五区,059526891998,qzjt,0
厦门市同集南路3125号,350200,厦门市,SJ1662,厦门国贸通润汽车服务有限公司,350212,同安区,482,24.624424,118.132991,134401,齐亮,350000,福建省,厦门国贸通润,5,五区,4008908795,xmgmtr,0
厦门市思明区体育路36号（体育路与七星路交叉处）,350200,厦门市,SJ1664,厦门国贸通达汽车服务有限公司,350203,思明区,483,24.489006,118.10392,134401,齐亮,350000,福建省,厦门国贸通达,5,五区,0592-2062111,xmgmtd,0
福州市鼓楼区湖前大井138号,350100,福州市,SJ1665,福州中机中泰汽车销售有限公司,350102,鼓楼区,485,26.1194443,119.3000114,134401,齐亮,350000,福建省,中机中泰,5,五区,400-890-6691,zjzt,0
福州市仓山区盖山投资区内高仕路10号,350100,福州市,SJ1666,福州永达汽车销售服务有限公司,350104,仓山区,486,26.0205564,119.351145,134401,齐亮,350000,福建省,福州永达,5,五区,400-890-6692,fzyd,0
晋江市梅岭街道办事处梅岭小区旧糖厂边,350500,泉州市,SJ1668,晋江中海汽车销售服务有限公司,350500,泉州市,489,24.828564,118.579005,134401,齐亮,350000,福建省,晋江中海,5,五区,4008908597,jjzh,0
宁德市东侨经济开发区国宝路北侧,350900,宁德市,SJ2661,宁德中机中泰汽车销售有限公司,350902,蕉城区,490,26.64215,119.56031,134401,齐亮,350000,福建省,宁德中机中泰,5,五区,4008900387,ndzjzt,0
福建省南平市延平区水溪口中心城市交通枢纽中心,350700,南平市,SJ1608,福建南平市泉通汽车销售服务有限公司,350702,延平区,492,26.58421,118.1218,134401,齐亮,350000,福建省,南平泉通,5,五区,4008908570,npjlt,0
泉州市清濛经济技术开发区迎宾大道通海文化广场,350500,泉州市,SJ1670,泉州通海汽车销售服务有限公司,350502,鲤城区,493,24.87623,118.552994,134401,齐亮,350000,福建省,泉州通海,5,五区,0595-68896666,qzth,0
漳州市龙文区迎宾大道通海汽车城,350600,漳州市,SJ1671,漳州市通海汽车销售服务有限公司,350603,龙文区,494,24.516963,117.710754,134401,齐亮,350000,福建省,漳州通海,5,五区,0596-7060760,zzht,0
福建省莆田市城厢区霞林街道屿上村（荔华东大道2136号）,350300,莆田市,SJ2601,莆田市中机中泰汽车服务有限公司,350302,城厢区,1007,25.408988,118.979707,134401,齐亮,350000,福建省,莆田中机中泰汽车服务,5,五区,0594-7996177,ptzjztqcfw,0
福建省莆田市涵江区白塘镇埭里村,350300,莆田市,SJ1673,莆田市中机中泰汽车销售有限公司,350303,涵江区,496,25.4706,119.0722,134401,齐亮,350000,福建省,莆田中机中泰,5,五区,4008908571,ptzjzt,0
福建省三明市梅列区乾龙新城232幢,350400,三明市,SJ1674,福建三明市路路通汽车销售服务有限公司,350402,梅列区,497,26.2804289,117.6542294,134401,齐亮,350000,福建省,三明路路通,5,五区,0598-8287000,smllt,0
柘城县浦东路东段,411400,商丘市,SJ5658,柘城县中岩伟业汽车销售服务有限公司,411424,柘城县,769,34.094255,115.332901,134086,刘思远,410000,河南省,柘城中岩伟业,4,四区,0370-5086789,zczywy,0
郑州市高新区西四环与梧桐街交叉口向南50米路西,410100,郑州市,SJ2617,河南威佳福盛汽车销售服务有限公司,1062,34.793150,113.530520,134086,刘思远,410000,河南省,河南威佳福盛,4,四区,0371-53382000,hnwjfs,0
商丘市梁园区金桥路与民主路交叉口向北800米路东,411400,商丘市,SJ5651,商丘市恒通汽车销售服务有限公司,411402,梁园区,553,34.452937,115.602249,134086,刘思远,410000,河南省,商丘恒通,4,四区,4008906229,sqht,0
郑州市郑东新区绿博大道与康庄路交叉口（庞大汽车园内）,410100,郑州市,SJ2641,河南锦荣汽车销售服务有限公司,1104,34.759734,113.85416,134086,刘思远,410000,河南省,河南锦荣,4,四区,0371-56728888,hnjr,0
河南省新密市嵩山大道赵坡村别克4S店,410100,郑州市,SJ1007,新密恒信通顺汽车销售服务有限公司,410183,新密市,850,34.528079,113.401273,134086,刘思远,410000,河南省,新密恒信通顺,4,四区,0371-55609990,xmhxts,0
郑州市管城区航海路与城东路交叉口向南300米路西,410100,郑州市,SJ1032,郑州市金裕通汽车销售服务有限公司,410104,管城回族区,852,34.723971,113.696608,134086,刘思远,410000,河南省,郑州金裕通,4,四区,4008900293,zzjyt,0
河南省郑州市花园北路与连霍高速交汇处向北500米路东,410100,郑州市,SJ1649,河南远见汽车销售服务有限公司,410105,金水区,163,34.852637,113.680504,134086,刘思远,410000,河南省,河南远见,4,四区,4008906707,hnyj,0
郑州市中原西路与西四环交叉口向西5公里路南,410100,郑州市,SJ1650,河南众通商务有限公司,410102,中原区,164,34.754466,113.478034,134086,刘思远,410000,河南省,河南众通,4,四区,4008906702,hnzt,0
永城市东城区欧亚路车管所西100米路南,411400,商丘市,SJ5663,永城市中信之星汽车销售服务有限公司,411481,永城市,932,33.933686,116.458778,134086,刘思远,410000,河南省,永城中信,4,四区,4008680533,yczx,0
商丘市开发区北海路与富商大道南800米路西,411400,商丘市,SJ1651,商丘市中岩瑞通汽车销售服务有限公司,411403,睢阳区,165,34.396896,115.708199,134086,刘思远,410000,河南省,商丘中岩瑞通,4,四区,4008906712,sqzyrt,0
郑州市郑花路79号（花园路与国基路交叉口向北200米路东）,410100,郑州市,SJ1655,河南新纪元汽车销售服务有限公司,410105,金水区,171,34.8291870000,113.6899130000,134086,刘思远,410000,河南省,河南新纪元别克,4,四区,400-890-6635,hnxjy,0
郑州市东明南路36号,410100,郑州市,SJ1656,河南旭龙汽车销售服务有限公司,410104,管城回族区,174,34.752015,113.7004495,134086,刘思远,410000,河南省,河南旭龙,4,四区,400-890-6637,hnxl,0
河南省巩义市站街镇东高速口南500米路西威佳汽车城,410100,郑州市,SJ5659,巩义市威佳瑞通汽车销售服务有限公司,410181,巩义市,725,34.7981410244,113.0572064629,134086,刘思远,410000,河南省,巩义威佳瑞通,4,四区,4008900314,gywjrt,0
新郑市郑韩路与107国道交叉口北150米路东,410100,郑州市,SJ1629,新郑市政和汽车贸易有限公司,410184,新郑市,991,34.411592,113.71684,134086,刘思远,410000,河南省,新郑政和,4,四区,037162628080,xzzh,0
开封市夷山大街与魏都路交叉口,410200,开封市,SJ2655,开封市金裕通汽车贸易有限公司,410211,金明区,243,34.77798,114.30946,134086,刘思远,410000,河南省,开封金裕通,4,四区,400-890-8762,kfjyt,0
郑州市郑东新区商都路与中州大道交叉口东300米路南,410100,郑州市,SJ2659,河南威佳源通汽车销售服务有限公司,410105,金水区,250,34.753147,113.739241,134086,刘思远,410000,河南省,河南威佳源通,4,四区,400-890-6631,hnwjyt,0
云南省昆明经济技术开发区小石坝街道办事处阿拉收费站旁,530100,昆明市,SJ1865,昆明金美克汽车销售服务有限公司,530111,官渡区,1044,24.994397,102.817944,132913,王巍,530000,云南省,昆明金美克,8,八区,0871-63538877,kmjmk,0
云南省昆明市五华区黄土坡小屯汽车城别克4S店,530100,昆明市,SJ1820,云南鸿通汽车贸易有限公司,530102,五华区,293,25.072796,102.665133,132913,王巍,530000,云南省,云南鸿通,8,八区,4008908681,ynht,0
重庆市黔江区正阳机动车交易中心,500100,重庆市,SJ2625,重庆百事达华远汽车销售服务有限公司,500114,黔江区,1063,29.492481,108.809557,132913,王巍,500000,重庆市,重庆百事达华远,8,八区,023-85081116,cqbsdhy,0
重庆市铜梁区东城街道办事处龙城大道989、999号,500100,重庆市,SJ2608,重庆百事达皇廷汽车销售服务有限公司,500224,铜梁县,1067,29.86124,106.091585,132913,王巍,500000,重庆市,百事达皇廷,8,八区,023-45650111,bsdht,0
云南省昆明市西山区滇池路542号（日新路与滇池路交叉口）,530100,昆明市,SJ1851,云南隆创尚通汽车销售服务有限公司,530112,西山区,1075,25.013372,102.68426,132913,王巍,530000,云南省,云南隆创尚通,8,八区,0871-65036688,ynlcst,0
重庆市永川区昌州大道中段23号天威综合楼,500100,重庆市,SJ1602,重庆百事达天威华卓汽车销售服务有限公司,500118,永川区,583,29.367114,105.920146,132913,王巍,500000,重庆市,重庆百事达天威华卓,8,八区,4008900476,cqbsdtwhz,0
云南省昆明市官渡区彩云北路3029号,530100,昆明市,SJ1813,云南茂通汽车销售服务有限公司,530111,官渡区,584,24.996542,102.773748,132913,王巍,530000,云南省,云南茂通别克,8,八区,4008908682,ynmtbk,0
重庆市开州区文峰街道文峰社区南山东路568号,500100,重庆市,SJ2609,重庆市开州区瑞通汽车销售服务有限公司,1114,31.174100,108.436580,132913,王巍,500000,重庆市,开州瑞通,8,八区,023-52686666,kzrt,0
重庆市合川区工业园区高阳路北部汽车园1号楼,500100,重庆市,SJ1068,重庆商社悦合汽车销售服务有限公司,500117,合川区,901,29.946377,106.287194,132913,王巍,500000,重庆市,重庆商社悦合,8,八区,023-42818858,cqssyh,0
重庆市渝中区大坪石油路8号（五一技校、恒大名都旁）,500100,重庆市,SJ1603,重庆商社悦通汽车销售服务有限公司,500103,渝中区,666,29.550064,106.516012,132913,王巍,500000,重庆市,重庆商社悦通,8,八区,023-68592333,cqssyt,0
重庆市九龙坡区高新区石新路二郎路口中汽西南汽车超市,500100,重庆市,SJ1600,重庆中汽沪通汽车销售有限公司,500107,九龙坡区,170,29.523982,106.469778,132913,王巍,500000,重庆市,重庆沪通,8,八区,4008900553,cqht,0
重庆市万州区沙龙路三段1109号(光彩市场对面）,500100,重庆市,SJ1601,重庆市万州区中汽沪通汽车销售服务有限公司,500101,万州区,172,30.77554,108.39869,132913,王巍,500000,重庆市,重庆万州沪通,8,八区,4008908697,cqwzht,0
重庆市涪陵区顺江大道19号,500100,重庆市,SJ1604,重庆鑫坤汽车销售服务有限公司,500102,涪陵区,175,29.697074,107.4034,132913,王巍,500000,重庆市,重庆鑫坤,8,八区,023-72258787,cqxk,0
重庆市北部新区香锦路6号,500100,重庆市,SJ1605,重庆百年恒华实业集团港宏汽车服务有限公司,500103,渝中区,177,29.6164,106.534,132913,王巍,500000,重庆市,重庆港宏,8,八区,4008908671,cqgh,0
重庆市经济技术开发区经开园金渝大道99号附29号,500100,重庆市,SJ1610,重庆骊业汽车有限公司,500101,万州区,180,29.63821294,106.5732193,132913,王巍,500000,重庆市,重庆骊业,8,八区,4008900498,cqly1,0
重庆市巴南区渝南大道119号（宗申集团对面）,500100,重庆市,SJ1611,重庆中汽西南骊洋汽车销售有限公司,500105,江北区,183,29.44252,106.55757,132913,王巍,500000,重庆市,重庆中汽骊洋,8,八区,023-67510808,cqly,0
昆明市官渡区金马镇白龙路508号,530100,昆明市,SJ1815,云南中驰汽车销售服务有限公司,530111,官渡区,245,25.071177,102.758321,132913,王巍,530000,云南省,云南中驰,8,八区,4008906672,ynzc,0
重庆市璧山区璧泉街道璧青北路989号1幢第1层,500100,重庆市,SJ1606,重庆百事达天威华卓汽车销售服务有限公司璧山分公司,500227,璧山县,759,29.568207,106.242875,132913,王巍,500000,重庆市,璧山百事达别克,8,八区,023-85298000,bsbsdbk,0
内蒙古呼和浩特市赛罕区鸿盛工业园区别克4S店(内蒙古第四医院东500米),150100,呼和浩特市,SJ1904,内蒙古利丰汽车行有限公司,150102,新城区,542,40.876066,111.815408,132680,杨淼,150000,内蒙古自治区,内蒙古利丰,1,一区,4008900464,nmglf,0
包头市九原区建设路南青年农场东利丰汽车园区内,150200,包头市,SJ1027,包头市利丰驭祺汽车销售服务有限公司,150207,九原区,862,40.628026,109.943778,132680,杨淼,150000,内蒙古自治区,包头市利丰,1,一区,0472-5239138,btlfbk,0
通辽市河西经济技术开发区创业大道中段西侧,150500,通辽市,SJ2901,通辽市鑫万林汽车销售服务有限公司,150502,科尔沁区,621,43.655062,122.227522,132680,杨淼,150000,内蒙古自治区,鑫万林别克,1,一区,4008971497,xwlbk,0
内蒙古呼和浩特市金川开发区管委会东侧,150100,呼和浩特市,SJ1914,内蒙古恒茂东达汽车销售服务有限公司,150102,新城区,624,40.807216,111.573421,132680,杨淼,150000,内蒙古自治区,内蒙古恒茂东达,1,一区,4008900468,nmghm,0
科右前旗政府新址工业园区天骄路1号（兴安盟骏翔汽车销售有限公司）,152200,兴安盟,SJ2903,兴安盟骏翔汽车销售有限公司,152221,科尔沁右翼前旗,893,46.075786,121.99011,132680,杨淼,150000,内蒙古自治区,兴安盟骏翔,1,一区,18704802255,xamjx,0
内蒙古自治区赤峰市和美工贸园区（奥邦汽车公司南）,150400,赤峰市,SJ2900,赤峰美和汽车销售服务有限责任公司,150428,喀喇沁旗,639,42.2354,118.882307,132680,杨淼,150000,内蒙古自治区,赤峰美和,1,一区,4008900467,cfmh,0
内蒙古呼和浩特市海拉尔西街利丰汽车文化广场,150100,呼和浩特市,SJ1900,呼和浩特市利丰汽车行有限公司,150103,回民区,128,40.8185105,111.605655,132680,杨淼,150000,内蒙古自治区,呼和浩特利丰,1,一区,4008908269,hhhtlf,0
内蒙古自治区乌兰察布市察右前旗五路,150900,乌兰察布市,SJ1913,乌兰察布市奥捷通汽车销售有限公司,150926,察哈尔右翼前旗,641,41.032323,113.113565,132680,杨淼,150000,内蒙古自治区,乌兰察布奥捷通,1,一区,4008971254,wlcbsajt,0
内蒙古巴彦淖尔市临河区建设南路金元大厦蒙通别克4S店,150800,巴彦淖尔市,SJ1902,巴彦淖尔市蒙通汽车销售服务有限责任公司,150802,临河区,132,40.75444,107.43174,132680,杨淼,150000,内蒙古自治区,巴彦淖尔市蒙通,1,一区,4008900454,bynesmt,0
内蒙古呼伦贝尔市鄂温克旗南出口海伊公路东侧利丰通汽车行有限公司,150700,呼伦贝尔市,SJ1903,呼伦贝尔市利丰通汽车行有限公司,150724,鄂温克族自治旗,136,49.137137,119.75606,132680,杨淼,150000,内蒙古自治区,呼伦贝尔利丰通,1,一区,0470-8816068,hlbelft,0
内蒙古鄂尔多斯市东胜区包东高速公路92公里处天意汽车城,150600,鄂尔多斯市,SJ1905,鄂尔多斯市利丰汽车销售服务有限公司,150602,东胜区,139,39.8592536,109.9638104,132680,杨淼,150000,内蒙古自治区,鄂尔多斯利丰,1,一区,4008908261,eedslf,0
内蒙古通辽市霍林河大街东段利丰通汽车行有限公司,150500,通辽市,SJ1906,通辽市利丰通汽车行有限公司,150502,科尔沁区,144,43.61547922,122.2857714,132680,杨淼,150000,内蒙古自治区,通辽利丰通,1,一区,4008900489,tllft,0
锡林浩特市火车站北300米利丰汽车园区别克4S店,152500,锡林郭勒盟,SJ1907,锡林郭勒盟利丰通汽车行有限公司,152502,锡林浩特市,146,43.92528,116.02678,132680,杨淼,150000,内蒙古自治区,锡林郭勒盟利丰通,1,一区,4008900491,xlglmlft,0
内蒙古赤峰市红山区桥北大街188号,150400,赤峰市,SJ1908,赤峰市利丰通汽车行有限公司,150402,红山区,148,42.3014285,118.9479876,132680,杨淼,150000,内蒙古自治区,赤峰利丰通,1,一区,4008900485,cflft,0
乌海市海勃湾区沃野路与林荫大道交汇处东南角,150300,乌海市,SJ1909,乌海市利丰汽车销售服务有限公司,150302,海勃湾区,151,39.646188,106.807226,132680,杨淼,150000,内蒙古自治区,乌海利丰,1,一区,4008900492,whlf,0
内蒙古包头市钢铁大街38号,150200,包头市,SJ1910,包头市蒙通汽车有限责任公司,150204,青山区,153,40.66147,109.860809,132680,杨淼,150000,内蒙古自治区,包头蒙通,1,一区,400-890-8275,btmt,0
内蒙古鄂尔多斯市东胜区铜川天骏汽车博览园天骏大道南,150600,鄂尔多斯市,SJ1912,内蒙古奥捷通汽车销售服务有限公司,150602,东胜区,158,39.795,110.121,132680,杨淼,150000,内蒙古自治区,内蒙古奥捷通,1,一区,4008900486,nmgajt,0
河南省南阳市北京路与麒麟路交叉口向南200米路西,411300,南阳市,SJ2621,南阳正开源汽车销售服务有限公司,1057,33.010007,112.504354,131213,王明辉,410000,河南省,南阳正开源别克,4,四区,037767062888,nyzky,0
邓州市207国道七里店,411300,南阳市,SJ1624,邓州威佳汇通汽车销售服务有限公司,411381,邓州市,806,32.706694,112.137696,131213,王明辉,410000,河南省,邓州威佳汇通,4,四区,0377-60907222,dzwjht,0
驻马店市驿城区纬四路与规划经二路交叉口东北角,411700,驻马店市,SJ2619,驻马店市威佳浩通汽车服务有限公司,411702,驿城区,1071,33.040538,114.029839,131213,王明辉,410000,河南省,驻马店威佳别克,4,四区,0396-2835888,zmdwjbk,0
西峡县世纪大道与东环路交叉口,411300,南阳市,SJ5662,西峡万通汽车销售服务有限公司,411323,西峡县,820,33.316161,111.507332,131213,王明辉,410000,河南省,西峡万通,4,四区,0377-69680999,xxwt,0
平顶山市新城区复兴路北侧春华路东侧（平高电器西侧）,410400,平顶山市,SJ5655,平顶山威佳泰通汽车销售有限公司,410402,新华区,653,33.801538,113.155683,131213,王明辉,410000,河南省,平顶山威佳泰通,4,四区,4008900294,pdswjtt,0
固始县204省道旺达驾校南200米,411500,信阳市,SJ1018,固始中岩永达汽车销售服务有限公司,411525,固始县,913,32.191447,115.640897,131213,王明辉,410000,河南省,固始中岩永达,4,四区,0376-3233316,gszyyd,0
信阳市老312国道与京港澳高速交汇处,411500,信阳市,SJ1621,信阳中岩恒通汽车销售服务有限公司,411525,固始县,160,32.1263,114.1892,131213,王明辉,410000,河南省,信阳中岩恒通,4,四区,4008906729,xyzyht,0
驻马店市驿城大道东侧，雪松大道南侧,411700,驻马店市,SJ1622,驻马店市金裕通汽车销售有限公司,411702,驿城区,162,32.9938,114.0786,131213,王明辉,410000,河南省,驻马店金裕通,4,四区,0396-3578888,zmdjyt,0
河南省平顶山市建设路东段632号,410400,平顶山市,SJ1652,平顶山市旭龙汽车销售服务有限公司,410403,卫东区,166,33.7329681,113.3575773,131213,王明辉,410000,河南省,平顶山旭龙,4,四区,4008908759,pdsxl,0
南阳市仲景北路车管所南1公里路东,411300,南阳市,SJ1658,南阳万通汽车销售服务有限公司,411303,卧龙区,179,33.0455,112.5666,131213,王明辉,410000,河南省,南阳万通,4,四区,400-890-6725,nywt,0
南阳市信臣路与孔明路交叉口西南,411300,南阳市,SJ2657,南阳威佳运通汽车销售服务有限公司,411302,宛城区,246,33.028932,112.604577,131213,王明辉,410000,河南省,南阳威佳运通,4,四区,400-890-6728,nywjyt,0
海南省琼海市银海路公安局往高速路口500米处,469002,琼海市,SJ6720,海南洋浦安骅汽车销售服务有限公司琼海分公司,1045,19.214841,110.414278,131212,李勇,460000,海南省,洋浦安骅琼海,3,三区,0898-62605188,ypahqh,0
海南省海口市美兰区琼山大道289-9号嘉华永鹏别克4S店,460100,海口市,SJ5720,海南嘉华永鹏汽车销售服务有限公司,460108,美兰区,792,19.99325,110.422893,131212,李勇,460000,海南省,海南嘉华永鹏,3,三区,0898-36316789,hnjhyp,0
深圳市福田区滨河大道9333号 标远汽车城（滨河大道与福荣路交汇处旁）,440300,深圳市,SJ1220,深圳市标远汽车有限公司,440304,福田区,55,22.533806841143,114.027142032881,131212,李勇,440000,广东省,深圳标远,3,三区,400-8906-809,szby,0
深圳市南山区南头检查站关口二路嘉进隆前海汽车城A区03大兴别克4S店,440300,深圳市,SJ1221,深圳市大兴汽车有限公司,440305,南山区,61,22.52968,113.923655,131212,李勇,440000,广东省,深圳大兴,3,三区,0755-26412288,szdx,0
深圳市宝安区13区宝民一路187号,440300,深圳市,SJ1222,深圳市标域汽车有限公司,440306,宝安区,64,22.571536,113.904882,131212,李勇,440000,广东省,深圳标域,3,三区,0755-27834888,szbyqc,0
惠州市惠城区三环南路8号金光辉国际公寓,441300,惠州市,SJ1227,惠州市标远贸易有限公司,441302,惠城区,79,23.0616,114.4262,131212,李勇,440000,广东省,惠州标远贸易,3,三区,0752-2526388,hzbymy,0
深圳市宝安区沙井新桥立交桥旁,440300,深圳市,SJ1228,深圳市标域恒通汽车有限公司,440306,宝安区,82,22.73074,113.84462,131212,李勇,440000,广东省,深圳标域恒通,3,三区,18124776737,szbyht,0
深圳市福田区梅林中康路北通大汽车城A栋3-6号,440300,深圳市,SJ2200,深圳市星时代汽车服务有限公司,440304,福田区,599,22.582908,114.063398,131212,李勇,440000,广东省,深圳星时代,3,三区,400-890-6227,szxsd,0
深圳市罗湖区清水河一路博隆大厦首层,440300,深圳市,SJ1290,深圳市红彤汽车贸易有限公司,440303,罗湖区,143,22.578600,114.111040,131212,李勇,440000,广东省,深圳红彤,3,三区,0755-25920000,szht,0
深圳市龙华工业西路20号,440300,深圳市,SJ1291,深圳市安骅汽车销售服务有限公司,440306,宝安区,145,22.6438384,114.024514,131212,李勇,440000,广东省,深圳安骅,3,三区,0755-28101600,szah,0
深圳市布吉布澜路7号,440300,深圳市,SJ1292,深圳市安骅吉通汽车销售服务有限公司,440307,龙岗区,147,22.653827,114.131833,131212,李勇,440000,广东省,深圳安骅吉通,3,三区,4008906701,szahjt,0
深圳市龙岗区爱联如意路99号,440300,深圳市,SJ1293,深圳市红润汽车贸易有限公司,440307,龙岗区,149,22.705992,114.23522,131212,李勇,440000,广东省,深圳红润,3,三区,4008906625,szhr,0
深圳市光明新区公明街道办南环大道2106号,440300,深圳市,SJ1294,深圳市标鹏汽车有限公司,440304,福田区,150,22.774954,113.879852,131212,李勇,440000,广东省,深圳标鹏,3,三区,4008908559,szbp,0
惠州市惠城区惠州大道小金口段239号安骅汽车城,441300,惠州市,SJ1088,惠州市安骅汽车服务有限公司,441302,惠城区,924,23.169678,114.422357,131212,李勇,440000,广东省,惠州安骅别克4S店,3,三区,0752-5319188,hzah,0
海南省三亚市吉阳区荔枝沟师部农场永晋汽车城安骅汽车4s店,460200,三亚市,SJ2720,三亚安骅汽车销售服务有限公司,460202,三亚市,157,18.236724,109.544833,131212,李勇,460000,海南省,三亚安骅,3,三区,0898-88223818,syah,0
海口市南海大道116号,460100,海口市,SJ1720,海南洋浦安骅汽车销售服务有限公司,460106,龙华区,159,19.9948857,110.3165746,131212,李勇,460000,海南省,海南洋浦安骅,3,三区,4008906820,hnypah,0
惠州市惠博大道金山汽车城一街1号,441300,惠州市,SJ1209,惠州市标远资产管理有限公司,441302,惠城区,1006,23.130119,114.395839,131212,李勇,440000,广东省,惠州标远资产,3,三区,0752-2526246,hzbyzc,0
武汉市江岸区黄浦科技园特6号,420100,武汉市,SJ1700,湖北博诚汽车销售服务有限公司,420102,江岸区,514,30.6307392,114.2798603,131210,韩杰,420000,湖北省,湖北博诚,2,二区,4008906687,hbbc,0
湖北省黄冈市黄州区南湖农场（柞舟山）,421100,黄冈市,SJ1721,黄冈世纪海通汽车销售服务有限公司,421102,黄州区,515,30.4434,114.9746,131210,韩杰,420000,湖北省,黄冈世纪海通,2,二区,400-890-8972,hgsjht,0
荆门市掇刀区月亮湖路80-1号,420800,荆门市,SJ1701,荆门荆威汽车销售服务有限公司,420804,掇刀区,516,31.0505848220,112.2446012440,131210,韩杰,420000,湖北省,荆门荆威,2,二区,0724-8886999,jmjw,0
咸宁市咸安区京珠联结线张双路旁,421200,咸宁市,SJ1703,咸宁恒信通力汽车销售服务有限公司,421202,咸安区,520,29.8849,114.3141,131210,韩杰,420000,湖北省,咸宁恒信通力,2,二区,4008908956,xnhxtl,0
湖北省武汉市洪山区仁和路212号（和平汽车工业园）,420100,武汉市,SJ1704,武汉绿地新华汽车销售服务有限公司,420106,武昌区,522,30.604471,114.397545,131210,韩杰,420000,湖北省,武汉绿地新华,2,二区,4008908579,whldxh,0
荆门市虎牙关大道2号,420800,荆门市,SJ1023,荆门顺源汽车销售服务有限公司,420804,掇刀区,879,31.012782,112.209971,131210,韩杰,420000,湖北省,顺源别克,2,二区,0724-8606999,sybk,0
湖北省武汉市洪山区狮子山街1号华中农业大学西门,420100,武汉市,SJ1724,武汉恒信通顺汽车销售服务有限公司,420111,洪山区,631,30.4804,114.344489,131210,韩杰,420000,湖北省,武汉恒信通顺,2,二区,027-87677999,whhxts,0
湖北省武汉市东西湖区长青办事处革新大道167号(别克4S店),420100,武汉市,SJ2726,湖北三环汇海汽车销售服务有限公司,420112,东西湖区,947,30.62345,114.101867,131210,韩杰,420000,湖北省,湖北三环汇海,2,二区,027-65331677,hbshhh,0
湖北省天门市竟陵办事处东环路承天国际车城C区C4-1,429006,天门市,SJ1727,天门荆威汽车销售服务有限公司,975,30.676836,113.199538,131210,韩杰,420000,湖北省,天门荆威,2,二区,0728-5801777,tmjw,0
武汉东湖新技术开发区东信路28号,420100,武汉市,SJ1691,武汉三环海通汽车销售服务有限公司,420112,东西湖区,499,30.6176,114.3594,131210,韩杰,420000,湖北省,武汉三环海通,2,二区,4008908560,whshht,0
